read_name,ont_barcode,index_barcode
9da1efc5-6409-4ced-a663-00f08f5c144e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13988 ch=6 start_time=2022-06-03T14:28:56Z barcode=bw_045,BC27,045
c678e568-d5f8-4512-879f-0256c6a03947 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14816 ch=36 start_time=2022-06-03T14:28:19Z barcode=bw_045,BC27,045
8feb4765-4c81-4d04-9ff6-c580996306c0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13978 ch=51 start_time=2022-06-03T14:26:32Z barcode=bw_045,BC27,045
15b3c1af-a8a2-4de6-9e21-aaf2618940c0 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14812 ch=66 start_time=2022-06-03T14:28:32Z barcode=bw_045,BC27,045
9461cf94-5442-45cc-bde0-3b5e8c1483c1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6938 ch=104 start_time=2022-06-03T13:10:23Z barcode=bw_045,BC27,045
22570f0f-d738-4048-8d46-e38ab7d07f17 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5045 ch=18 start_time=2022-06-03T13:10:15Z barcode=bw_045,BC27,045
7d8ca761-6077-41a5-91a1-5cc67a734ed7 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5100 ch=13 start_time=2022-06-03T12:56:20Z barcode=bw_045,BC27,045
fd2477ed-09dd-4434-8838-0abf304531cc runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4749 ch=108 start_time=2022-06-03T12:57:22Z barcode=bw_045,BC27,045
23e609e5-1004-4daf-bcc4-00cdf36bad2d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5093 ch=57 start_time=2022-06-03T12:57:03Z barcode=bw_045,BC27,045
298dc84b-0f63-4bad-8bfd-43acf62291d2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12930 ch=124 start_time=2022-06-03T14:09:56Z barcode=bw_045,BC27,045
a839cb9a-7222-4bfc-a931-1debfbe62447 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5945 ch=52 start_time=2022-06-03T13:04:12Z barcode=bw_045,BC27,045
388953cb-eba8-4739-8e74-11a622d126d1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6564 ch=68 start_time=2022-06-03T13:05:21Z barcode=bw_045,BC27,045
641cc4e7-415e-423c-adbb-566e21fa4a01 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13170 ch=106 start_time=2022-06-03T14:42:12Z barcode=bw_045,BC27,045
1a91d981-e61d-49db-961e-1138c3b854db runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3647 ch=113 start_time=2022-06-03T12:52:36Z barcode=bw_045,BC27,045
040e8fbf-d8ba-453c-8b95-047e564deb0f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4193 ch=108 start_time=2022-06-03T12:52:23Z barcode=bw_045,BC27,045
f4a745fe-8621-4515-bb69-9238caa0b657 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4856 ch=114 start_time=2022-06-03T12:53:43Z barcode=bw_045,BC27,045
d4f8f39a-c7f3-43d4-8d7e-8b654f53d4a2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1851 ch=13 start_time=2022-06-03T12:30:20Z barcode=bw_045,BC27,045
f34e0bfe-da2d-494f-8639-de1b57d7bec1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1469 ch=39 start_time=2022-06-03T12:29:55Z barcode=bw_045,BC27,045
94b7a7ca-3bf0-47dd-af65-8cbcd068d1a9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15175 ch=26 start_time=2022-06-03T14:39:33Z barcode=bw_045,BC27,045
5f1ad300-f261-414f-9fad-3f2bde985fce runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14914 ch=13 start_time=2022-06-03T14:40:27Z barcode=bw_045,BC27,045
ae48c11c-34b2-49e1-aa9d-41f811a7f12b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=78988 ch=3 start_time=2022-06-03T15:48:17Z barcode=bw_045,BC27,045
e29012b8-e989-4f40-9011-3f9309bee55c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21818 ch=57 start_time=2022-06-03T15:49:55Z barcode=bw_045,BC27,045
328c6c29-76f0-4229-b645-6c543946b997 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9679 ch=18 start_time=2022-06-03T14:06:00Z barcode=bw_045,BC27,045
9698d249-1fb2-4983-98e2-f44c96bf6565 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1290 ch=105 start_time=2022-06-03T12:25:43Z barcode=bw_045,BC27,045
8fabacf6-413d-4218-aa22-8c746b48a57f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1292 ch=105 start_time=2022-06-03T12:25:48Z barcode=bw_045,BC27,045
e77b050b-f81e-4b07-a78d-bf0fb25292cf runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1413 ch=65 start_time=2022-06-03T12:26:40Z barcode=bw_045,BC27,045
d6f3abec-3058-4402-9caa-1f7065ab574b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11502 ch=1 start_time=2022-06-03T13:59:28Z barcode=bw_045,BC27,045
5042afc5-57b1-4700-b09a-d029bed60dc8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9149 ch=25 start_time=2022-06-03T13:58:56Z barcode=bw_045,BC27,045
0f18f0d7-3e4d-4835-8892-3eadc3838ec8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=5885 ch=88 start_time=2022-06-03T13:03:32Z barcode=bw_045,BC27,045
e95acec9-5b44-4769-a039-877f7e61928f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6374 ch=97 start_time=2022-06-03T13:16:11Z barcode=bw_045,BC27,045
3c769bdd-3911-46e8-a42f-62d20025c1dd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19221 ch=13 start_time=2022-06-03T15:29:14Z barcode=bw_045,BC27,045
c8fdd677-0bd3-40ed-81ec-01d1e2fb746b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=23053 ch=13 start_time=2022-06-03T16:14:15Z barcode=bw_045,BC27,045
aa696bcb-37cd-4130-9a53-0544c4db74b8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27008 ch=13 start_time=2022-06-03T17:01:41Z barcode=bw_045,BC27,045
4fe78277-8b3d-47e5-9008-2918ceed1110 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27796 ch=36 start_time=2022-06-03T16:58:04Z barcode=bw_045,BC27,045
8ac1966a-4a1d-4ae6-b0db-fd538571f7e2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=29006 ch=66 start_time=2022-06-03T17:04:15Z barcode=bw_045,BC27,045
50eb0d99-4e61-46f2-a9dc-e3e6fb7346ef runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18308 ch=113 start_time=2022-06-03T15:32:34Z barcode=bw_045,BC27,045
6b47891c-6ba9-40aa-b325-0de2e65824ad runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18808 ch=122 start_time=2022-06-03T15:31:36Z barcode=bw_045,BC27,045
585febc7-72be-4b72-9b1d-193377b00b22 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9361 ch=25 start_time=2022-06-03T14:01:19Z barcode=bw_045,BC27,045
7c864472-113f-40d4-a718-b3e85529e71f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10310 ch=116 start_time=2022-06-03T14:01:50Z barcode=bw_045,BC27,045
262f8ba7-cf2d-434c-8a9e-d26254a5e033 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8263 ch=13 start_time=2022-06-03T13:26:48Z barcode=bw_045,BC27,045
60f1de5b-7bae-4caa-8937-f9b51f9a4263 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7832 ch=82 start_time=2022-06-03T13:26:29Z barcode=bw_045,BC27,045
7c1a8e51-9c6f-4792-86f1-6aa80767a31b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9084 ch=37 start_time=2022-06-03T13:26:19Z barcode=bw_045,BC27,045
86a0efe0-fd80-497e-bedf-4919d5dcc123 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4476 ch=25 start_time=2022-06-03T13:06:20Z barcode=bw_045,BC27,045
99fed108-8c06-4c92-a5f0-cd31cc9240f8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6789 ch=83 start_time=2022-06-03T13:07:27Z barcode=bw_045,BC27,045
8c1ef319-65c2-4525-8ac1-3a3638df7d56 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6218 ch=88 start_time=2022-06-03T13:06:37Z barcode=bw_045,BC27,045
398f41a7-1c21-4afa-8b38-24411c0923d4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27988 ch=3 start_time=2022-06-03T13:45:54Z barcode=bw_045,BC27,045
cb0fd245-e374-47ce-bb8c-fc0724503e9b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10894 ch=36 start_time=2022-06-03T13:45:34Z barcode=bw_045,BC27,045
45524e85-203c-4c08-8436-02e30a1deb8e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10160 ch=114 start_time=2022-06-03T13:46:09Z barcode=bw_045,BC27,045
be7a4b9f-ca61-49c3-af11-9f5d47015caa runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9698 ch=57 start_time=2022-06-03T13:44:42Z barcode=bw_045,BC27,045
db88fab8-029f-4715-bf3a-837b98ffc153 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10633 ch=124 start_time=2022-06-03T13:45:24Z barcode=bw_045,BC27,045
f07bdd9d-eeb0-46ed-b398-1ff7dbc1919f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9199 ch=6 start_time=2022-06-03T13:32:35Z barcode=bw_045,BC27,045
43f42686-1a2a-46d2-8145-66a031418fd1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3316 ch=107 start_time=2022-06-03T12:43:43Z barcode=bw_045,BC27,045
a07cc2a2-ca30-4960-8f3f-b51b34bc92e4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14024 ch=106 start_time=2022-06-03T14:51:31Z barcode=bw_045,BC27,045
619b4ced-69f8-4d04-ad65-35ce197d25bb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=24177 ch=105 start_time=2022-06-03T16:39:57Z barcode=bw_045,BC27,045
119e2902-593c-4af9-910e-c9ee43fd96b4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=25432 ch=81 start_time=2022-06-03T15:53:28Z barcode=bw_045,BC27,045
2ab639bd-be47-43f1-8274-5725b911402f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=22039 ch=57 start_time=2022-06-03T15:52:04Z barcode=bw_045,BC27,045
251c84fb-b1d0-49de-a4b8-6dc4b6a6b987 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=20409 ch=113 start_time=2022-06-03T15:55:27Z barcode=bw_045,BC27,045
131efa6e-45b4-47b6-9ddc-65355c8ce77d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=21903 ch=81 start_time=2022-06-03T15:19:10Z barcode=bw_045,BC27,045
20616707-4741-4b29-908f-05ea323b81b9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19074 ch=57 start_time=2022-06-03T15:20:24Z barcode=bw_045,BC27,045
fec6ccc7-4ecf-4d76-b417-b468d57380e5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18733 ch=13 start_time=2022-06-03T15:20:28Z barcode=bw_045,BC27,045
79a0506b-f7dc-4a89-9210-30578fd33703 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=26134 ch=57 start_time=2022-06-03T16:33:24Z barcode=bw_045,BC27,045
41f27944-288d-448a-82d7-0fe63616a5ef runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=111791 ch=3 start_time=2022-06-03T16:31:58Z barcode=bw_045,BC27,045
21b25126-78ff-4be2-80b6-ee30cd3e5e63 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18033 ch=108 start_time=2022-06-03T15:14:59Z barcode=bw_045,BC27,045
cfb63149-93d3-44d7-987f-03f1436a4870 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15313 ch=106 start_time=2022-06-03T15:17:04Z barcode=bw_045,BC27,045
8d275b52-03eb-4536-89b9-b1f194dd48e3 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17016 ch=113 start_time=2022-06-03T15:14:35Z barcode=bw_045,BC27,045
95441331-4bea-4382-92ee-d2b050bd797d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18061 ch=93 start_time=2022-06-03T15:18:13Z barcode=bw_045,BC27,045
b391efae-82d8-4f7b-a849-2914773a1471 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16381 ch=113 start_time=2022-06-03T15:06:45Z barcode=bw_045,BC27,045
fff671eb-90fc-4a2c-94c3-0adbdb26e4cf runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=31257 ch=57 start_time=2022-06-03T17:31:11Z barcode=bw_045,BC27,045
5f5d587b-a71a-410c-9b4b-44e4d931438e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=27014 ch=24 start_time=2022-06-03T17:08:34Z barcode=bw_045,BC27,045
f1b89daa-54f2-40c8-9734-458efab5e492 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=28699 ch=36 start_time=2022-06-03T17:09:52Z barcode=bw_045,BC27,045
26c90197-2c9b-40c1-ac7b-155d062b3a57 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=28777 ch=57 start_time=2022-06-03T17:05:13Z barcode=bw_045,BC27,045
327801a3-33d3-4631-bd40-fb9cccb70708 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13370 ch=13 start_time=2022-06-03T14:23:02Z barcode=bw_045,BC27,045
b99a67e0-b484-4ee8-8783-a77bbe91f30f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=53 ch=13 start_time=2022-06-03T12:17:44Z barcode=bw_045,BC27,045
213f4971-0bee-4f40-95bf-1750704dca87 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=110 ch=39 start_time=2022-06-03T12:18:14Z barcode=bw_045,BC27,045
14791c9a-033e-4504-a4f1-a7e00107f4d2 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=18870 ch=113 start_time=2022-06-03T15:37:30Z barcode=bw_045,BC27,045
f2d27f3e-09fe-4b22-90bf-d328733a7482 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3382 ch=106 start_time=2022-06-03T12:42:09Z barcode=bw_045,BC27,045
186e838b-c1db-49b3-8aa8-684c1bab5475 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4323 ch=79 start_time=2022-06-03T12:45:03Z barcode=bw_045,BC27,045
ea4924ef-405e-4658-8332-dc74ff2ede6d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7374 ch=66 start_time=2022-06-03T13:13:35Z barcode=bw_045,BC27,045
6d8fa59d-2acf-4155-afbe-5461870873b9 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2084 ch=116 start_time=2022-06-03T12:33:57Z barcode=bw_045,BC27,045
43718cfe-6534-44ef-a127-2e5dc3f58848 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2231 ch=6 start_time=2022-06-03T12:33:09Z barcode=bw_045,BC27,045
b38bcd0c-2c77-47f7-8b8f-aeafef993bde runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11561 ch=97 start_time=2022-06-03T14:16:03Z barcode=bw_045,BC27,045
3299cd9d-35a0-42a9-b38e-01fad13bab7f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11209 ch=123 start_time=2022-06-03T14:17:20Z barcode=bw_045,BC27,045
6c1febd4-5b47-4a22-b274-704b97ab04eb runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15269 ch=113 start_time=2022-06-03T14:53:28Z barcode=bw_045,BC27,045
07590ee4-49e5-453f-b282-cb9535c5e7cd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=28862 ch=92 start_time=2022-06-03T16:46:40Z barcode=bw_045,BC27,045
d8424aa8-431f-4a4b-a8f2-238b19272e81 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=4236 ch=106 start_time=2022-06-03T12:48:27Z barcode=bw_045,BC27,045
30acdc79-175a-4f8f-9195-9dbf4d884350 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11797 ch=37 start_time=2022-06-03T13:55:13Z barcode=bw_045,BC27,045
0fab3ad7-5b06-4dd4-aed4-e9747b916736 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=437 ch=4 start_time=2022-06-03T12:19:58Z barcode=bw_045,BC27,045
f9748412-951c-4889-889a-d8a4d8e43321 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=296 ch=1 start_time=2022-06-03T12:19:42Z barcode=bw_045,BC27,045
8c6a8f94-e1cf-4619-8f3a-7ea2964eb5f6 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=378 ch=95 start_time=2022-06-03T12:20:56Z barcode=bw_045,BC27,045
080abf69-0948-42d0-9184-bd12a2d808da runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=397 ch=95 start_time=2022-06-03T12:21:11Z barcode=bw_045,BC27,045
1d09863d-3cd9-4d02-b713-d9cb45ee95dc runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=9179 ch=26 start_time=2022-06-03T13:34:01Z barcode=bw_045,BC27,045
4b52bf27-7268-469d-908e-9b13d2254310 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8486 ch=107 start_time=2022-06-03T13:35:27Z barcode=bw_045,BC27,045
4a59fb51-5ac2-4f15-a5d4-a7e4b793b0c8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10631 ch=106 start_time=2022-06-03T13:57:59Z barcode=bw_045,BC27,045
16ea6758-fe2d-4f7c-a0fa-2a836873bb17 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8757 ch=18 start_time=2022-06-03T13:56:50Z barcode=bw_045,BC27,045
3bbbffb2-7586-46c9-9b9b-9ba261d2d073 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10784 ch=57 start_time=2022-06-03T13:58:21Z barcode=bw_045,BC27,045
8fa1cb01-e17a-4a5f-9e7c-650d6b984b8c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1789 ch=97 start_time=2022-06-03T12:31:16Z barcode=bw_045,BC27,045
ce248ef2-dfee-492d-920e-682000eb6938 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1898 ch=4 start_time=2022-06-03T12:30:57Z barcode=bw_045,BC27,045
80fc2131-8f4b-4849-9818-f3bf4e63937f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=1807 ch=97 start_time=2022-06-03T12:31:22Z barcode=bw_045,BC27,045
16cd1724-4248-4e52-bdc6-bef5cf68f2b1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7599 ch=13 start_time=2022-06-03T13:20:42Z barcode=bw_045,BC27,045
9c3ef5d7-1855-484c-b1ed-1995ed0cf5f8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=17952 ch=18 start_time=2022-06-03T15:39:14Z barcode=bw_045,BC27,045
ea7590a3-9362-441b-a6e8-db0ffbea110b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=19622 ch=93 start_time=2022-06-03T15:39:03Z barcode=bw_045,BC27,045
7cbd2b2e-8170-4e6d-8e65-194ae31365ef runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=16673 ch=13 start_time=2022-06-03T14:58:20Z barcode=bw_045,BC27,045
5560aeeb-8b32-4b43-be09-143368b932d5 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=7916 ch=126 start_time=2022-06-03T13:29:36Z barcode=bw_045,BC27,045
d83537ff-e0db-405e-a3fc-3b527527034d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8467 ch=106 start_time=2022-06-03T13:31:24Z barcode=bw_045,BC27,045
06fbddb1-1a45-45a9-8559-85e0c96c77a1 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13595 ch=116 start_time=2022-06-03T14:37:48Z barcode=bw_045,BC27,045
1f7d4b94-db6c-452e-a87b-b7ca5578b5e4 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14641 ch=13 start_time=2022-06-03T14:37:12Z barcode=bw_045,BC27,045
cec57f3d-3dd7-4a59-9ef9-7fcc0f8b1d0e runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13457 ch=97 start_time=2022-06-03T14:35:27Z barcode=bw_045,BC27,045
6276206c-f520-4812-8bef-24dff577adb8 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2692 ch=57 start_time=2022-06-03T12:38:30Z barcode=bw_045,BC27,045
391f9624-6304-4320-8613-320745fdd875 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=2859 ch=4 start_time=2022-06-03T12:38:22Z barcode=bw_045,BC27,045
c891bda2-a7b0-46b8-9b40-cc0f39fff216 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13365 ch=97 start_time=2022-06-03T14:34:09Z barcode=bw_045,BC27,045
ab0677de-80cf-48e8-bf0f-afb3dd976c72 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14377 ch=122 start_time=2022-06-03T14:34:59Z barcode=bw_045,BC27,045
382710a9-9997-4d0a-b026-16b94d72bb35 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14635 ch=1 start_time=2022-06-03T14:33:03Z barcode=bw_045,BC27,045
795b7511-78b8-47c4-a270-16e6d392bebd runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11787 ch=93 start_time=2022-06-03T14:13:14Z barcode=bw_045,BC27,045
4ed54d60-2a2b-4f91-88e1-af29dc4f6e05 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=11341 ch=97 start_time=2022-06-03T14:13:25Z barcode=bw_045,BC27,045
64b564fb-f7f0-4b3d-bf24-0b7239437f31 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=13033 ch=6 start_time=2022-06-03T14:12:45Z barcode=bw_045,BC27,045
039becb4-677a-4a0e-9b94-c3a6032ad85b runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=46740 ch=3 start_time=2022-06-03T15:03:23Z barcode=bw_045,BC27,045
988dab57-e05c-4b82-8989-72697f542b66 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=26412 ch=13 start_time=2022-06-03T16:52:25Z barcode=bw_045,BC27,045
a020fc24-82ac-49e0-b1d2-0240aa776166 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=3032 ch=113 start_time=2022-06-03T12:46:28Z barcode=bw_045,BC27,045
c063a6e7-9c87-4bc6-893a-975210d3fc46 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10837 ch=21 start_time=2022-06-03T14:10:54Z barcode=bw_045,BC27,045
4747ae50-3907-417e-b2d8-2be984611636 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10758 ch=21 start_time=2022-06-03T14:10:04Z barcode=bw_045,BC27,045
2f7af9c2-1918-4260-b825-d0ea6e5c4545 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=12653 ch=51 start_time=2022-06-03T14:11:01Z barcode=bw_045,BC27,045
28324482-f3d5-49b2-8f6e-135c4d921b6f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=8655 ch=97 start_time=2022-06-03T13:40:38Z barcode=bw_045,BC27,045
ce0485ce-77c3-48c7-b7e1-bcc1f4b0a518 runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=10512 ch=37 start_time=2022-06-03T13:40:38Z barcode=bw_045,BC27,045
568c2a73-3b57-466d-ab4a-7d79d4d524be runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=14004 ch=21 start_time=2022-06-03T14:45:27Z barcode=bw_046,BC43,046
1c392164-7b25-4f38-a240-aa0928a4e97c runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=15449 ch=13 start_time=2022-06-03T14:45:51Z barcode=bw_046,BC43,046
e520f623-e4ed-44f4-b794-fa457ef9f85f runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6984 ch=97 start_time=2022-06-03T13:22:47Z barcode=bw_046,BC43,046
58b9ec69-f7df-4a95-a607-d84c5330956d runid=1b7bf189bb6e7b6627c717b20111ff1777ce9409 sampleid=220603anj read=6191 ch=18 start_time=2022-06-03T13:22:45Z barcode=bw_046,BC43,046
